kmer,importance
kmer_8076,0.006712046
kmer_6966,0.006711993
kmer_7839,0.0067115733
kmer_9806,0.006711434
kmer_4197,0.0067094574
kmer_8818,0.006706181
kmer_7963,0.006703916
kmer_9480,0.006702968
kmer_140,0.0067025637
kmer_7521,0.0067012636
kmer_8220,0.0066983798
kmer_9882,0.006697648
kmer_9370,0.006695463
kmer_9344,0.006689141
kmer_3620,0.0066889143
kmer_8429,0.006688333
kmer_6322,0.006688041
kmer_6762,0.006686911
kmer_2996,0.006686171
kmer_8851,0.0066839117
kmer_9922,0.006682578
kmer_8776,0.0066796127
kmer_6890,0.006677993
kmer_6546,0.006676968
kmer_927,0.0066764406
kmer_9463,0.006676189
kmer_7650,0.0066754567
kmer_7456,0.006674729
kmer_8635,0.0066734054
kmer_8657,0.0066730664
kmer_8661,0.0066729463
kmer_9773,0.0066717654
kmer_9784,0.006669861
kmer_4084,0.0066698357
kmer_7590,0.006669757
kmer_7766,0.0066677104
kmer_6970,0.0066665583
kmer_2814,0.0066654277
kmer_5360,0.0066649406
kmer_9719,0.0066598654
kmer_5301,0.0066597806
kmer_9510,0.006659186
kmer_8516,0.0066587664
kmer_9090,0.0066575306
kmer_9888,0.006656365
kmer_8507,0.006652431
kmer_6434,0.006651342
kmer_9636,0.0066491733
kmer_8819,0.0066467463
kmer_4601,0.006646493
kmer_6323,0.006646329
kmer_8948,0.0066444236
kmer_1579,0.0066435314
kmer_2558,0.006642411
kmer_6430,0.0066417106
kmer_4614,0.0066416687
kmer_9919,0.0066414415
kmer_6365,0.006641437
kmer_4875,0.006641192
kmer_8288,0.006640663
kmer_1551,0.006639556
kmer_9885,0.00663913
kmer_6341,0.0066382373
kmer_9369,0.006637923
kmer_3877,0.0066377735
kmer_4893,0.0066373856
kmer_5148,0.0066348123
kmer_5703,0.0066339835
kmer_6659,0.006633744
kmer_9601,0.0066331136
kmer_9913,0.006632661
kmer_8310,0.006632447
kmer_9603,0.006631438
kmer_7627,0.0066289552
kmer_5618,0.0066273115
kmer_5083,0.006627198
kmer_8911,0.0066240667
kmer_2580,0.0066237696
kmer_9580,0.0066235014
kmer_6725,0.0066234428
kmer_7404,0.006622245
kmer_6290,0.006621065
kmer_9307,0.006620306
kmer_9521,0.0066184774
kmer_3454,0.0066178893
kmer_8703,0.0066172504
kmer_8431,0.0066112955
kmer_6887,0.0066111884
kmer_4605,0.006609621
kmer_3768,0.0066096
kmer_8959,0.00660943
kmer_9897,0.0066092373
kmer_9189,0.0066080545
kmer_7987,0.0066079493
kmer_4890,0.006606526
kmer_1085,0.00660463
kmer_4207,0.006604387
kmer_4424,0.0066041476
kmer_4863,0.006603821
kmer_9517,0.0066020773
kmer_5010,0.0066016605
kmer_6098,0.006600724
