kmer,importance
kmer_6826,0.006201609
kmer_8927,0.006201122
kmer_9714,0.0062006274
kmer_9039,0.0062003373
kmer_5267,0.0061994554
kmer_215,0.006198871
kmer_2881,0.006197546
kmer_9191,0.006197344
kmer_5923,0.0061969426
kmer_9825,0.0061962423
kmer_1979,0.006196134
kmer_1990,0.0061957976
kmer_8600,0.0061957357
kmer_2348,0.00619572
kmer_5818,0.0061956686
kmer_9814,0.006194891
kmer_8232,0.006194881
kmer_9370,0.006194334
kmer_8545,0.006193959
kmer_4506,0.0061921864
kmer_1306,0.0061918893
kmer_4566,0.006191802
kmer_9210,0.0061915
kmer_8869,0.0061904783
kmer_8750,0.0061897384
kmer_3975,0.0061891987
kmer_9472,0.006188643
kmer_7167,0.006187787
kmer_2145,0.0061877263
kmer_5851,0.0061875866
kmer_4567,0.006185612
kmer_9381,0.0061849677
kmer_1851,0.006184948
kmer_8639,0.006184264
kmer_8350,0.0061838054
kmer_8085,0.006183751
kmer_5625,0.0061836164
kmer_9758,0.006183391
kmer_85,0.006180738
kmer_4709,0.0061787525
kmer_8044,0.0061780773
kmer_4998,0.0061772433
kmer_4314,0.0061771697
kmer_7538,0.006177037
kmer_5958,0.006176637
kmer_8758,0.0061758934
kmer_4980,0.0061755553
kmer_8509,0.0061747846
kmer_7034,0.0061744857
kmer_4838,0.0061741984
kmer_8009,0.006173994
kmer_9245,0.0061738044
kmer_8903,0.0061735166
kmer_4757,0.006173452
kmer_5743,0.006173129
kmer_9937,0.0061727134
kmer_5719,0.0061722347
kmer_7181,0.006171967
kmer_8404,0.0061693755
kmer_1482,0.0061693387
kmer_5630,0.0061692926
kmer_2038,0.0061684973
kmer_523,0.0061682924
kmer_2392,0.006168277
kmer_1623,0.0061671557
kmer_6513,0.0061669075
kmer_7657,0.006166332
kmer_5153,0.0061656944
kmer_3107,0.006165488
kmer_5501,0.006164513
kmer_9749,0.0061636977
kmer_3704,0.006162897
kmer_5160,0.0061623454
kmer_9104,0.0061622923
kmer_6096,0.006162208
kmer_7997,0.006162127
kmer_9205,0.0061618136
kmer_7619,0.006160854
kmer_4706,0.0061605824
kmer_9298,0.0061604753
kmer_5763,0.006160447
kmer_1841,0.006159279
kmer_80,0.0061583663
kmer_2039,0.006158303
kmer_8595,0.006157606
kmer_2184,0.006157397
kmer_465,0.0061571626
kmer_8083,0.0061568962
kmer_4916,0.0061558923
kmer_1043,0.006155372
kmer_7105,0.0061530187
kmer_7707,0.006152599
kmer_9704,0.0061521563
kmer_7823,0.006151986
kmer_9161,0.006151266
kmer_5034,0.0061510773
kmer_9965,0.006149922
kmer_3006,0.0061498317
kmer_7557,0.0061497963
kmer_6604,0.006149746
kmer_855,0.0061495006
kmer_7039,0.006149302
kmer_5500,0.0061481562
kmer_7909,0.0061477674
kmer_5962,0.0061451835
kmer_8558,0.006145183
kmer_4522,0.006144804
kmer_2574,0.006144186
kmer_8186,0.0061440626
kmer_3382,0.0061436854
kmer_2168,0.006141913
kmer_450,0.006140598
kmer_4578,0.0061403112
kmer_1981,0.0061389585
kmer_5390,0.0061384216
kmer_9333,0.006135863
kmer_4950,0.006134329
kmer_4812,0.006133982
kmer_8973,0.006133625
kmer_6600,0.0061326884
kmer_9769,0.006132461
kmer_8938,0.006132126
kmer_752,0.006131663
kmer_9991,0.006130703
kmer_7980,0.006129876
kmer_3550,0.006129838
kmer_9893,0.006127679
kmer_6665,0.006125833
kmer_9392,0.006125714
kmer_5329,0.006125636
kmer_8599,0.006125446
kmer_6751,0.0061249733
kmer_9687,0.0061240033
kmer_2720,0.006123945
kmer_5834,0.0061232923
kmer_5651,0.0061228382
kmer_8842,0.0061222157
kmer_47,0.006120436
